freq,x,y,z
76.4282227,4.14E-18,4.14E-18,4.14E-18
76.4404297,2.54E-17,2.54E-17,2.54E-17
76.4526367,3.23E-17,3.23E-17,3.23E-17
76.4648438,3.55E-17,3.55E-17,3.55E-17
76.4770508,2.22E-17,2.22E-17,2.22E-17
76.4892578,4.01E-17,4.01E-17,4.01E-17
76.5014648,5.29E-17,5.29E-17,5.29E-17
76.5136719,8.46E-18,8.46E-18,8.46E-18
76.5258789,3.16E-17,3.16E-17,3.16E-17
76.5380859,6.92E-17,6.92E-17,6.92E-17
76.550293,1.55E-17,1.55E-17,1.55E-17
76.5625,2.64E-17,2.64E-17,2.64E-17
76.574707,1.73E-16,1.73E-16,1.73E-16
76.5869141,2.90E-16,2.90E-16,2.90E-16
76.5991211,2.70E-16,2.70E-16,2.70E-16
76.6113281,2.45E-16,2.45E-16,2.45E-16
76.6235352,2.01E-16,2.01E-16,2.01E-16
76.6357422,2.44E-17,2.44E-17,2.44E-17
76.6479492,6.99E-17,6.99E-17,6.99E-17
76.6601563,2.92E-16,2.92E-16,2.92E-16
76.6723633,3.56E-16,3.56E-16,3.56E-16
76.6845703,2.85E-16,2.85E-16,2.85E-16
76.6967773,1.99E-16,1.99E-16,1.99E-16
76.7089844,6.53E-17,6.53E-17,6.53E-17
76.7211914,6.82E-18,6.82E-18,6.82E-18
76.7333984,1.15E-16,1.15E-16,1.15E-16
76.7456055,7.06E-17,7.06E-17,7.06E-17
76.7578125,4.47E-17,4.47E-17,4.47E-17
76.7700195,4.34E-16,4.34E-16,4.34E-16
76.7822266,8.22E-16,8.22E-16,8.22E-16
76.7944336,7.29E-16,7.29E-16,7.29E-16
76.8066406,3.88E-16,3.88E-16,3.88E-16
76.8188477,1.58E-16,1.58E-16,1.58E-16
76.8310547,5.71E-17,5.71E-17,5.71E-17
76.8432617,1.54E-17,1.54E-17,1.54E-17
76.8554688,4.36E-18,4.36E-18,4.36E-18
76.8676758,2.53E-17,2.53E-17,2.53E-17
76.8798828,6.57E-17,6.57E-17,6.57E-17
76.8920898,8.73E-17,8.73E-17,8.73E-17
76.9042969,8.01E-17,8.01E-17,8.01E-17
76.9165039,7.52E-17,7.52E-17,7.52E-17
76.9287109,5.44E-17,5.44E-17,5.44E-17
76.940918,4.05E-17,4.05E-17,4.05E-17
76.953125,5.57E-17,5.57E-17,5.57E-17
76.965332,3.40E-17,3.40E-17,3.40E-17
76.9775391,1.56E-16,1.56E-16,1.56E-16
76.9897461,4.27E-16,4.27E-16,4.27E-16
77.0019531,3.81E-16,3.81E-16,3.81E-16
77.0141602,7.74E-17,7.74E-17,7.74E-17
77.0263672,1.03E-16,1.03E-16,1.03E-16
77.0385742,4.04E-16,4.04E-16,4.04E-16
77.0507813,5.14E-16,5.14E-16,5.14E-16
77.0629883,2.97E-16,2.97E-16,2.97E-16
77.0751953,3.08E-17,3.08E-17,3.08E-17
77.0874023,6.07E-17,6.07E-17,6.07E-17
77.0996094,3.11E-16,3.11E-16,3.11E-16
77.1118164,6.41E-16,6.41E-16,6.41E-16
77.1240234,9.52E-16,9.52E-16,9.52E-16
77.1362305,8.08E-16,8.08E-16,8.08E-16
77.1484375,3.26E-16,3.26E-16,3.26E-16
77.1606445,6.10E-17,6.10E-17,6.10E-17
77.1728516,1.42E-16,1.42E-16,1.42E-16
77.1850586,3.15E-16,3.15E-16,3.15E-16
77.1972656,2.34E-16,2.34E-16,2.34E-16
77.2094727,5.92E-17,5.92E-17,5.92E-17
77.2216797,5.29E-17,5.29E-17,5.29E-17
77.2338867,1.81E-16,1.81E-16,1.81E-16
77.2460938,2.50E-16,2.50E-16,2.50E-16
77.2583008,1.68E-16,1.68E-16,1.68E-16
77.2705078,4.94E-17,4.94E-17,4.94E-17
77.2827148,2.73E-17,2.73E-17,2.73E-17
77.2949219,1.36E-16,1.36E-16,1.36E-16
77.3071289,3.35E-16,3.35E-16,3.35E-16
77.3193359,5.21E-16,5.21E-16,5.21E-16
77.331543,5.38E-16,5.38E-16,5.38E-16
77.34375,3.40E-16,3.40E-16,3.40E-16
77.355957,7.80E-17,7.80E-17,7.80E-17
77.3681641,6.87E-18,6.87E-18,6.87E-18
77.3803711,8.38E-17,8.38E-17,8.38E-17
77.3925781,6.96E-17,6.96E-17,6.96E-17
77.4047852,9.05E-18,9.05E-18,9.05E-18
77.4169922,1.58E-17,1.58E-17,1.58E-17
77.4291992,7.90E-17,7.90E-17,7.90E-17
77.4414063,1.89E-16,1.89E-16,1.89E-16
77.4536133,2.34E-16,2.34E-16,2.34E-16
77.4658203,1.41E-16,1.41E-16,1.41E-16
77.4780273,3.83E-17,3.83E-17,3.83E-17
77.4902344,8.52E-18,8.52E-18,8.52E-18
77.5024414,2.06E-17,2.06E-17,2.06E-17
77.5146484,2.24E-17,2.24E-17,2.24E-17
77.5268555,5.33E-17,5.33E-17,5.33E-17
77.5390625,1.23E-16,1.23E-16,1.23E-16
77.5512695,8.01E-17,8.01E-17,8.01E-17
77.5634766,7.46E-18,7.46E-18,7.46E-18
77.5756836,7.75E-17,7.75E-17,7.75E-17
77.5878906,2.23E-16,2.23E-16,2.23E-16
77.6000977,2.35E-16,2.35E-16,2.35E-16
77.6123047,9.86E-17,9.86E-17,9.86E-17
77.6245117,4.22E-17,4.22E-17,4.22E-17
77.6367188,8.31E-17,8.31E-17,8.31E-17
77.6489258,1.64E-16,1.64E-16,1.64E-16
77.6611328,3.09E-16,3.09E-16,3.09E-16
77.6733398,4.39E-16,4.39E-16,4.39E-16
77.6855469,3.26E-16,3.26E-16,3.26E-16
77.6977539,7.76E-17,7.76E-17,7.76E-17
77.7099609,2.25E-17,2.25E-17,2.25E-17
77.722168,4.83E-17,4.83E-17,4.83E-17
77.734375,4.02E-17,4.02E-17,4.02E-17
77.746582,1.85E-16,1.85E-16,1.85E-16
77.7587891,3.44E-16,3.44E-16,3.44E-16
77.7709961,2.36E-16,2.36E-16,2.36E-16
77.7832031,5.74E-17,5.74E-17,5.74E-17
77.7954102,7.38E-18,7.38E-18,7.38E-18
77.8076172,1.15E-17,1.15E-17,1.15E-17
77.8198242,1.43E-16,1.43E-16,1.43E-16
77.8320313,3.77E-16,3.77E-16,3.77E-16
77.8442383,4.54E-16,4.54E-16,4.54E-16
77.8564453,3.30E-16,3.30E-16,3.30E-16
77.8686523,2.03E-16,2.03E-16,2.03E-16
77.8808594,1.34E-16,1.34E-16,1.34E-16
77.8930664,5.97E-17,5.97E-17,5.97E-17
77.9052734,1.60E-17,1.60E-17,1.60E-17
77.9174805,4.58E-17,4.58E-17,4.58E-17
77.9296875,6.35E-17,6.35E-17,6.35E-17
77.9418945,5.79E-17,5.79E-17,5.79E-17
77.9541016,2.97E-17,2.97E-17,2.97E-17
77.9663086,2.69E-17,2.69E-17,2.69E-17
77.9785156,7.89E-17,7.89E-17,7.89E-17
77.9907227,9.43E-17,9.43E-17,9.43E-17
78.0029297,5.96E-17,5.96E-17,5.96E-17
78.0151367,4.35E-17,4.35E-17,4.35E-17
78.0273438,4.50E-17,4.50E-17,4.50E-17
78.0395508,4.60E-17,4.60E-17,4.60E-17
78.0517578,6.74E-17,6.74E-17,6.74E-17
78.0639648,1.15E-16,1.15E-16,1.15E-16
78.0761719,1.75E-16,1.75E-16,1.75E-16
78.0883789,1.69E-16,1.69E-16,1.69E-16
78.1005859,1.35E-16,1.35E-16,1.35E-16
78.112793,1.62E-16,1.62E-16,1.62E-16
78.125,1.42E-16,1.42E-16,1.42E-16
78.137207,6.10E-17,6.10E-17,6.10E-17
78.1494141,2.22E-17,2.22E-17,2.22E-17
78.1616211,3.94E-17,3.94E-17,3.94E-17
78.1738281,7.09E-17,7.09E-17,7.09E-17
78.1860352,6.89E-17,6.89E-17,6.89E-17
78.1982422,3.45E-17,3.45E-17,3.45E-17
78.2104492,8.13E-18,8.13E-18,8.13E-18
78.2226563,1.09E-17,1.09E-17,1.09E-17
78.2348633,8.30E-18,8.30E-18,8.30E-18
78.2470703,1.08E-17,1.08E-17,1.08E-17
78.2592773,8.86E-17,8.86E-17,8.86E-17
78.2714844,2.32E-16,2.32E-16,2.32E-16
78.2836914,2.65E-16,2.65E-16,2.65E-16
78.2958984,8.35E-17,8.35E-17,8.35E-17
78.3081055,1.22E-17,1.22E-17,1.22E-17
78.3203125,2.24E-16,2.24E-16,2.24E-16
78.3325195,4.07E-16,4.07E-16,4.07E-16
78.3447266,3.05E-16,3.05E-16,3.05E-16
78.3569336,9.61E-17,9.61E-17,9.61E-17
78.3691406,1.63E-17,1.63E-17,1.63E-17
78.3813477,4.24E-17,4.24E-17,4.24E-17
78.3935547,1.92E-16,1.92E-16,1.92E-16
78.4057617,3.14E-16,3.14E-16,3.14E-16
78.4179688,1.82E-16,1.82E-16,1.82E-16
78.4301758,1.20E-16,1.20E-16,1.20E-16
78.4423828,1.47E-16,1.47E-16,1.47E-16
78.4545898,7.62E-17,7.62E-17,7.62E-17
78.4667969,8.89E-17,8.89E-17,8.89E-17
78.4790039,1.11E-16,1.11E-16,1.11E-16
78.4912109,1.10E-16,1.10E-16,1.10E-16
78.503418,1.62E-16,1.62E-16,1.62E-16
78.515625,2.41E-16,2.41E-16,2.41E-16
78.527832,2.60E-16,2.60E-16,2.60E-16
78.5400391,3.09E-16,3.09E-16,3.09E-16
78.5522461,4.57E-16,4.57E-16,4.57E-16
78.5644531,5.49E-16,5.49E-16,5.49E-16
78.5766602,4.32E-16,4.32E-16,4.32E-16
78.5888672,2.09E-16,2.09E-16,2.09E-16
78.6010742,7.48E-17,7.48E-17,7.48E-17
78.6132813,7.34E-17,7.34E-17,7.34E-17
78.6254883,1.12E-16,1.12E-16,1.12E-16
78.6376953,7.17E-17,7.17E-17,7.17E-17
78.6499023,2.00E-17,2.00E-17,2.00E-17
78.6621094,6.81E-17,6.81E-17,6.81E-17
78.6743164,8.85E-17,8.85E-17,8.85E-17
78.6865234,7.00E-17,7.00E-17,7.00E-17
78.6987305,1.37E-16,1.37E-16,1.37E-16
78.7109375,1.52E-16,1.52E-16,1.52E-16
78.7231445,4.88E-17,4.88E-17,4.88E-17
78.7353516,4.31E-17,4.31E-17,4.31E-17
78.7475586,9.79E-17,9.79E-17,9.79E-17
78.7597656,4.70E-17,4.70E-17,4.70E-17
78.7719727,1.31E-17,1.31E-17,1.31E-17
78.7841797,2.99E-17,2.99E-17,2.99E-17
78.7963867,8.69E-17,8.69E-17,8.69E-17
78.8085938,1.84E-16,1.84E-16,1.84E-16
78.8208008,1.41E-16,1.41E-16,1.41E-16
78.8330078,2.55E-17,2.55E-17,2.55E-17
78.8452148,7.52E-17,7.52E-17,7.52E-17
78.8574219,1.99E-16,1.99E-16,1.99E-16
78.8696289,1.77E-16,1.77E-16,1.77E-16
78.8818359,9.63E-17,9.63E-17,9.63E-17
78.894043,1.35E-16,1.35E-16,1.35E-16
78.90625,2.08E-16,2.08E-16,2.08E-16
78.918457,3.10E-16,3.10E-16,3.10E-16
78.9306641,4.52E-16,4.52E-16,4.52E-16
78.9428711,3.56E-16,3.56E-16,3.56E-16
78.9550781,1.02E-16,1.02E-16,1.02E-16
78.9672852,1.99E-18,1.99E-18,1.99E-18
78.9794922,2.14E-17,2.14E-17,2.14E-17
78.9916992,4.98E-17,4.98E-17,4.98E-17
79.0039063,1.01E-16,1.01E-16,1.01E-16
79.0161133,1.72E-16,1.72E-16,1.72E-16
79.0283203,1.68E-16,1.68E-16,1.68E-16
79.0405273,1.45E-16,1.45E-16,1.45E-16
79.0527344,2.26E-16,2.26E-16,2.26E-16
79.0649414,2.43E-16,2.43E-16,2.43E-16
79.0771484,1.16E-16,1.16E-16,1.16E-16
79.0893555,5.13E-17,5.13E-17,5.13E-17
79.1015625,6.53E-17,6.53E-17,6.53E-17
79.1137695,1.56E-16,1.56E-16,1.56E-16
79.1259766,2.81E-16,2.81E-16,2.81E-16
79.1381836,2.00E-16,2.00E-16,2.00E-16
79.1503906,4.12E-17,4.12E-17,4.12E-17
79.1625977,3.37E-17,3.37E-17,3.37E-17
79.1748047,7.99E-17,7.99E-17,7.99E-17
79.1870117,1.11E-16,1.11E-16,1.11E-16
79.1992188,1.70E-16,1.70E-16,1.70E-16
79.2114258,1.96E-16,1.96E-16,1.96E-16
79.2236328,1.32E-16,1.32E-16,1.32E-16
79.2358398,7.63E-17,7.63E-17,7.63E-17
79.2480469,1.73E-16,1.73E-16,1.73E-16
79.2602539,3.80E-16,3.80E-16,3.80E-16
79.2724609,4.65E-16,4.65E-16,4.65E-16
79.284668,3.02E-16,3.02E-16,3.02E-16
79.296875,8.29E-17,8.29E-17,8.29E-17
79.309082,5.44E-17,5.44E-17,5.44E-17
79.3212891,1.30E-16,1.30E-16,1.30E-16
79.3334961,1.28E-16,1.28E-16,1.28E-16
79.3457031,5.20E-17,5.20E-17,5.20E-17
79.3579102,3.69E-19,3.69E-19,3.69E-19
79.3701172,4.56E-17,4.56E-17,4.56E-17
79.3823242,1.14E-16,1.14E-16,1.14E-16
79.3945313,7.91E-17,7.91E-17,7.91E-17
79.4067383,1.19E-17,1.19E-17,1.19E-17
79.4189453,2.13E-18,2.13E-18,2.13E-18
79.4311523,1.74E-17,1.74E-17,1.74E-17
79.4433594,5.25E-17,5.25E-17,5.25E-17
79.4555664,6.35E-17,6.35E-17,6.35E-17
79.4677734,4.30E-17,4.30E-17,4.30E-17
79.4799805,3.46E-17,3.46E-17,3.46E-17
79.4921875,3.97E-17,3.97E-17,3.97E-17
79.5043945,5.02E-17,5.02E-17,5.02E-17
79.5166016,4.56E-17,4.56E-17,4.56E-17
79.5288086,2.44E-17,2.44E-17,2.44E-17
79.5410156,3.09E-17,3.09E-17,3.09E-17
79.5532227,3.65E-17,3.65E-17,3.65E-17
79.5654297,6.17E-18,6.17E-18,6.17E-18
79.5776367,1.40E-17,1.40E-17,1.40E-17
79.5898438,2.77E-17,2.77E-17,2.77E-17
79.6020508,5.05E-18,5.05E-18,5.05E-18
79.6142578,2.34E-17,2.34E-17,2.34E-17
79.6264648,6.57E-17,6.57E-17,6.57E-17
79.6386719,6.54E-17,6.54E-17,6.54E-17
79.6508789,3.68E-17,3.68E-17,3.68E-17
79.6630859,2.12E-17,2.12E-17,2.12E-17
79.675293,3.45E-17,3.45E-17,3.45E-17
79.6875,7.40E-17,7.40E-17,7.40E-17
79.699707,1.67E-16,1.67E-16,1.67E-16
79.7119141,2.06E-16,2.06E-16,2.06E-16
79.7241211,8.99E-17,8.99E-17,8.99E-17
79.7363281,9.70E-18,9.70E-18,9.70E-18
79.7485352,4.29E-17,4.29E-17,4.29E-17
79.7607422,1.51E-16,1.51E-16,1.51E-16
79.7729492,1.92E-16,1.92E-16,1.92E-16
79.7851563,7.18E-17,7.18E-17,7.18E-17
79.7973633,9.94E-18,9.94E-18,9.94E-18
79.8095703,7.05E-18,7.05E-18,7.05E-18
79.8217773,2.71E-17,2.71E-17,2.71E-17
79.8339844,2.34E-16,2.34E-16,2.34E-16
79.8461914,3.79E-16,3.79E-16,3.79E-16
79.8583984,2.32E-16,2.32E-16,2.32E-16
79.8706055,4.95E-17,4.95E-17,4.95E-17
79.8828125,4.82E-18,4.82E-18,4.82E-18
79.8950195,4.13E-17,4.13E-17,4.13E-17
79.9072266,7.42E-17,7.42E-17,7.42E-17
79.9194336,4.72E-17,4.72E-17,4.72E-17
79.9316406,4.03E-18,4.03E-18,4.03E-18
79.9438477,6.28E-18,6.28E-18,6.28E-18
79.9560547,1.93E-17,1.93E-17,1.93E-17
79.9682617,2.90E-17,2.90E-17,2.90E-17
79.9804688,6.58E-17,6.58E-17,6.58E-17
79.9926758,1.30E-16,1.30E-16,1.30E-16
80.0048828,1.52E-16,1.52E-16,1.52E-16
80.0170898,1.10E-16,1.10E-16,1.10E-16
80.0292969,8.04E-17,8.04E-17,8.04E-17
80.0415039,8.05E-17,8.05E-17,8.05E-17
80.0537109,6.83E-17,6.83E-17,6.83E-17
80.065918,3.20E-17,3.20E-17,3.20E-17
80.078125,4.50E-17,4.50E-17,4.50E-17
80.090332,1.09E-16,1.09E-16,1.09E-16
80.1025391,1.35E-16,1.35E-16,1.35E-16
80.1147461,1.10E-16,1.10E-16,1.10E-16
80.1269531,4.11E-17,4.11E-17,4.11E-17
80.1391602,2.22E-18,2.22E-18,2.22E-18
80.1513672,1.13E-16,1.13E-16,1.13E-16
80.1635742,2.58E-16,2.58E-16,2.58E-16
80.1757813,2.19E-16,2.19E-16,2.19E-16
80.1879883,1.10E-16,1.10E-16,1.10E-16
80.2001953,8.77E-17,8.77E-17,8.77E-17
80.2124023,7.20E-17,7.20E-17,7.20E-17
80.2246094,3.23E-17,3.23E-17,3.23E-17
80.2368164,9.22E-18,9.22E-18,9.22E-18
80.2490234,1.23E-17,1.23E-17,1.23E-17
80.2612305,2.43E-17,2.43E-17,2.43E-17
80.2734375,3.27E-17,3.27E-17,3.27E-17
80.2856445,5.12E-17,5.12E-17,5.12E-17
80.2978516,1.01E-16,1.01E-16,1.01E-16
80.3100586,1.55E-16,1.55E-16,1.55E-16
80.3222656,1.46E-16,1.46E-16,1.46E-16
80.3344727,8.17E-17,8.17E-17,8.17E-17
80.3466797,2.64E-17,2.64E-17,2.64E-17
80.3588867,2.85E-18,2.85E-18,2.85E-18
80.3710938,1.00E-18,1.00E-18,1.00E-18
80.3833008,9.06E-18,9.06E-18,9.06E-18
80.3955078,2.24E-17,2.24E-17,2.24E-17
80.4077148,3.65E-17,3.65E-17,3.65E-17
80.4199219,4.02E-17,4.02E-17,4.02E-17
80.4321289,3.85E-17,3.85E-17,3.85E-17
80.4443359,4.95E-17,4.95E-17,4.95E-17
80.456543,6.24E-17,6.24E-17,6.24E-17
80.46875,4.63E-17,4.63E-17,4.63E-17
80.480957,1.02E-17,1.02E-17,1.02E-17
80.4931641,1.69E-18,1.69E-18,1.69E-18
80.5053711,1.28E-17,1.28E-17,1.28E-17
80.5175781,3.40E-18,3.40E-18,3.40E-18
80.5297852,1.33E-17,1.33E-17,1.33E-17
80.5419922,5.24E-17,5.24E-17,5.24E-17
80.5541992,6.73E-17,6.73E-17,6.73E-17
80.5664063,8.86E-17,8.86E-17,8.86E-17
80.5786133,1.31E-16,1.31E-16,1.31E-16
80.5908203,1.34E-16,1.34E-16,1.34E-16
80.6030273,7.71E-17,7.71E-17,7.71E-17
80.6152344,2.76E-17,2.76E-17,2.76E-17
80.6274414,3.10E-17,3.10E-17,3.10E-17
80.6396484,2.74E-17,2.74E-17,2.74E-17
80.6518555,1.22E-17,1.22E-17,1.22E-17
80.6640625,1.59E-17,1.59E-17,1.59E-17
80.6762695,1.11E-17,1.11E-17,1.11E-17
80.6884766,1.91E-18,1.91E-18,1.91E-18
80.7006836,7.12E-17,7.12E-17,7.12E-17
80.7128906,1.90E-16,1.90E-16,1.90E-16
80.7250977,1.73E-16,1.73E-16,1.73E-16
80.7373047,5.24E-17,5.24E-17,5.24E-17
80.7495117,1.54E-18,1.54E-18,1.54E-18
80.7617188,8.73E-18,8.73E-18,8.73E-18
80.7739258,2.54E-17,2.54E-17,2.54E-17
80.7861328,5.30E-17,5.30E-17,5.30E-17
80.7983398,7.55E-17,7.55E-17,7.55E-17
80.8105469,6.18E-17,6.18E-17,6.18E-17
80.8227539,3.45E-17,3.45E-17,3.45E-17
80.8349609,3.51E-17,3.51E-17,3.51E-17
80.847168,3.25E-17,3.25E-17,3.25E-17
80.859375,6.02E-18,6.02E-18,6.02E-18
80.871582,1.91E-17,1.91E-17,1.91E-17
80.8837891,4.71E-17,4.71E-17,4.71E-17
80.8959961,2.85E-17,2.85E-17,2.85E-17
80.9082031,7.63E-18,7.63E-18,7.63E-18
80.9204102,1.05E-17,1.05E-17,1.05E-17
80.9326172,1.79E-17,1.79E-17,1.79E-17
80.9448242,3.93E-17,3.93E-17,3.93E-17
80.9570313,1.03E-16,1.03E-16,1.03E-16
80.9692383,1.51E-16,1.51E-16,1.51E-16
80.9814453,8.75E-17,8.75E-17,8.75E-17
80.9936523,2.21E-17,2.21E-17,2.21E-17
81.0058594,4.07E-17,4.07E-17,4.07E-17
81.0180664,3.95E-17,3.95E-17,3.95E-17
81.0302734,1.59E-17,1.59E-17,1.59E-17
81.0424805,2.33E-17,2.33E-17,2.33E-17
81.0546875,3.13E-17,3.13E-17,3.13E-17
81.0668945,6.80E-17,6.80E-17,6.80E-17
81.0791016,1.21E-16,1.21E-16,1.21E-16
81.0913086,1.18E-16,1.18E-16,1.18E-16
81.1035156,9.22E-17,9.22E-17,9.22E-17
81.1157227,1.04E-16,1.04E-16,1.04E-16
81.1279297,1.56E-16,1.56E-16,1.56E-16
81.1401367,1.93E-16,1.93E-16,1.93E-16
81.1523438,1.60E-16,1.60E-16,1.60E-16
81.1645508,7.36E-17,7.36E-17,7.36E-17
81.1767578,1.25E-17,1.25E-17,1.25E-17
81.1889648,2.02E-17,2.02E-17,2.02E-17
81.2011719,9.04E-17,9.04E-17,9.04E-17
81.2133789,1.15E-16,1.15E-16,1.15E-16
81.2255859,5.73E-17,5.73E-17,5.73E-17
81.237793,1.71E-17,1.71E-17,1.71E-17
81.25,4.80E-18,4.80E-18,4.80E-18
81.262207,1.23E-17,1.23E-17,1.23E-17
81.2744141,4.73E-17,4.73E-17,4.73E-17
81.2866211,9.36E-17,9.36E-17,9.36E-17
81.2988281,1.21E-16,1.21E-16,1.21E-16
81.3110352,1.12E-16,1.12E-16,1.12E-16
81.3232422,5.46E-17,5.46E-17,5.46E-17
81.3354492,2.23E-17,2.23E-17,2.23E-17
81.3476563,5.27E-17,5.27E-17,5.27E-17
81.3598633,7.96E-17,7.96E-17,7.96E-17
81.3720703,5.36E-17,5.36E-17,5.36E-17
81.3842773,1.88E-17,1.88E-17,1.88E-17
81.3964844,1.18E-17,1.18E-17,1.18E-17
81.4086914,1.06E-17,1.06E-17,1.06E-17
81.4208984,3.61E-17,3.61E-17,3.61E-17
81.4331055,8.25E-17,8.25E-17,8.25E-17
81.4453125,8.68E-17,8.68E-17,8.68E-17
81.4575195,3.64E-17,3.64E-17,3.64E-17
81.4697266,4.37E-18,4.37E-18,4.37E-18
81.4819336,7.87E-18,7.87E-18,7.87E-18
81.4941406,8.67E-18,8.67E-18,8.67E-18
81.5063477,9.79E-18,9.79E-18,9.79E-18
81.5185547,1.77E-17,1.77E-17,1.77E-17
81.5307617,3.29E-17,3.29E-17,3.29E-17
81.5429688,2.39E-17,2.39E-17,2.39E-17
81.5551758,1.60E-17,1.60E-17,1.60E-17
81.5673828,3.51E-17,3.51E-17,3.51E-17
81.5795898,6.48E-17,6.48E-17,6.48E-17
81.5917969,8.53E-17,8.53E-17,8.53E-17
81.6040039,4.75E-17,4.75E-17,4.75E-17
81.6162109,2.27E-18,2.27E-18,2.27E-18
81.628418,1.08E-17,1.08E-17,1.08E-17
81.640625,2.10E-17,2.10E-17,2.10E-17
81.652832,3.54E-17,3.54E-17,3.54E-17
81.6650391,4.42E-17,4.42E-17,4.42E-17
81.6772461,2.59E-17,2.59E-17,2.59E-17
81.6894531,1.71E-17,1.71E-17,1.71E-17
81.7016602,2.00E-17,2.00E-17,2.00E-17
81.7138672,1.28E-17,1.28E-17,1.28E-17
81.7260742,1.71E-17,1.71E-17,1.71E-17
81.7382813,5.78E-17,5.78E-17,5.78E-17
81.7504883,6.18E-17,6.18E-17,6.18E-17
81.7626953,8.09E-18,8.09E-18,8.09E-18
81.7749023,2.68E-17,2.68E-17,2.68E-17
81.7871094,8.59E-17,8.59E-17,8.59E-17
81.7993164,9.86E-17,9.86E-17,9.86E-17
81.8115234,8.69E-17,8.69E-17,8.69E-17
81.8237305,6.89E-17,6.89E-17,6.89E-17
81.8359375,6.62E-17,6.62E-17,6.62E-17
81.8481445,8.06E-17,8.06E-17,8.06E-17
81.8603516,1.13E-16,1.13E-16,1.13E-16
81.8725586,1.70E-16,1.70E-16,1.70E-16
81.8847656,2.14E-16,2.14E-16,2.14E-16
81.8969727,1.71E-16,1.71E-16,1.71E-16
81.9091797,9.12E-17,9.12E-17,9.12E-17
81.9213867,4.97E-17,4.97E-17,4.97E-17
81.9335938,1.52E-17,1.52E-17,1.52E-17
81.9458008,7.36E-18,7.36E-18,7.36E-18
81.9580078,2.73E-17,2.73E-17,2.73E-17
81.9702148,2.49E-17,2.49E-17,2.49E-17
81.9824219,1.30E-17,1.30E-17,1.30E-17
81.9946289,4.09E-18,4.09E-18,4.09E-18
82.0068359,2.67E-17,2.67E-17,2.67E-17
82.019043,8.71E-17,8.71E-17,8.71E-17
82.03125,8.95E-17,8.95E-17,8.95E-17
82.043457,5.83E-17,5.83E-17,5.83E-17
82.0556641,4.68E-17,4.68E-17,4.68E-17
82.0678711,2.24E-17,2.24E-17,2.24E-17
82.0800781,7.52E-18,7.52E-18,7.52E-18
82.0922852,1.33E-17,1.33E-17,1.33E-17
82.1044922,2.89E-17,2.89E-17,2.89E-17
82.1166992,4.59E-17,4.59E-17,4.59E-17
82.1289063,7.43E-17,7.43E-17,7.43E-17
82.1411133,7.25E-17,7.25E-17,7.25E-17
82.1533203,4.68E-17,4.68E-17,4.68E-17
82.1655273,4.04E-17,4.04E-17,4.04E-17
82.1777344,3.39E-17,3.39E-17,3.39E-17
82.1899414,1.46E-17,1.46E-17,1.46E-17
82.2021484,1.65E-17,1.65E-17,1.65E-17
82.2143555,5.56E-17,5.56E-17,5.56E-17
82.2265625,9.32E-17,9.32E-17,9.32E-17
82.2387695,7.82E-17,7.82E-17,7.82E-17
82.2509766,3.17E-17,3.17E-17,3.17E-17
82.2631836,1.10E-17,1.10E-17,1.10E-17
82.2753906,2.35E-18,2.35E-18,2.35E-18
82.2875977,1.30E-17,1.30E-17,1.30E-17
82.2998047,7.94E-17,7.94E-17,7.94E-17
82.3120117,9.39E-17,9.39E-17,9.39E-17
82.3242188,2.44E-17,2.44E-17,2.44E-17
82.3364258,3.09E-17,3.09E-17,3.09E-17
82.3486328,4.72E-17,4.72E-17,4.72E-17
82.3608398,9.55E-18,9.55E-18,9.55E-18
82.3730469,2.77E-17,2.77E-17,2.77E-17
82.3852539,5.67E-17,5.67E-17,5.67E-17
82.3974609,6.07E-17,6.07E-17,6.07E-17
82.409668,7.98E-17,7.98E-17,7.98E-17
82.421875,9.75E-17,9.75E-17,9.75E-17
82.434082,7.41E-17,7.41E-17,7.41E-17
82.4462891,2.13E-17,2.13E-17,2.13E-17
82.4584961,4.64E-18,4.64E-18,4.64E-18
82.4707031,1.91E-17,1.91E-17,1.91E-17
82.4829102,2.00E-17,2.00E-17,2.00E-17
82.4951172,1.26E-17,1.26E-17,1.26E-17
82.5073242,1.15E-17,1.15E-17,1.15E-17
82.5195313,2.41E-17,2.41E-17,2.41E-17
82.5317383,5.69E-17,5.69E-17,5.69E-17
82.5439453,8.95E-17,8.95E-17,8.95E-17
82.5561523,9.49E-17,9.49E-17,9.49E-17
82.5683594,9.38E-17,9.38E-17,9.38E-17
82.5805664,1.10E-16,1.10E-16,1.10E-16
82.5927734,1.29E-16,1.29E-16,1.29E-16
82.6049805,1.20E-16,1.20E-16,1.20E-16
82.6171875,6.98E-17,6.98E-17,6.98E-17
82.6293945,1.79E-17,1.79E-17,1.79E-17
82.6416016,3.06E-19,3.06E-19,3.06E-19
82.6538086,1.07E-17,1.07E-17,1.07E-17
82.6660156,4.51E-17,4.51E-17,4.51E-17
82.6782227,1.05E-16,1.05E-16,1.05E-16
82.6904297,1.26E-16,1.26E-16,1.26E-16
82.7026367,5.50E-17,5.50E-17,5.50E-17
82.7148438,3.10E-18,3.10E-18,3.10E-18
82.7270508,4.77E-17,4.77E-17,4.77E-17
82.7392578,8.17E-17,8.17E-17,8.17E-17
82.7514648,5.67E-17,5.67E-17,5.67E-17
82.7636719,2.57E-17,2.57E-17,2.57E-17
